Altitude,Treatment,Temp,Moisture,Day,Rtime
Low Altitude,Treated,18.84,0.0855,193,12/07/2013 09:00
Low Altitude,Treated,22.13,0.085,193,12/07/2013 10:00
Low Altitude,Treated,27.385,0.084,193,12/07/2013 11:00
Low Altitude,Treated,30.82,0.084,194,12/07/2013 12:00
Low Altitude,Treated,34.51,0.084,194,12/07/2013 13:00
Low Altitude,Treated,36.405,0.0835,194,12/07/2013 14:00
Low Altitude,Treated,36.905,0.0825,194,12/07/2013 15:00
Low Altitude,Treated,36.77,0.082,194,12/07/2013 16:00
Low Altitude,Treated,35.11,0.0815,194,12/07/2013 17:00
Low Altitude,Treated,33.61,0.0815,194,12/07/2013 18:00
Low Altitude,Treated,30.72,0.082,194,12/07/2013 19:00
Low Altitude,Treated,27.585,0.0815,194,12/07/2013 20:00
Low Altitude,Treated,24.6,0.083,194,12/07/2013 21:00
Low Altitude,Treated,22.28,0.083,194,12/07/2013 22:00
Low Altitude,Treated,20.955,0.0835,194,12/07/2013 23:00
Low Altitude,Treated,19.255,0.084,194,13/07/2013 00:00
Low Altitude,Treated,18.025,0.0845,194,13/07/2013 01:00
Low Altitude,Treated,18.115,0.0845,194,13/07/2013 02:00
Low Altitude,Treated,17.975,0.0855,194,13/07/2013 03:00
Low Altitude,Treated,17.685,0.086,194,13/07/2013 04:00
Low Altitude,Treated,16.73,0.0865,194,13/07/2013 05:00
Low Altitude,Treated,17.04,0.0865,194,13/07/2013 06:00
Low Altitude,Treated,19.11,0.087,194,13/07/2013 07:00
Low Altitude,Treated,22.765,0.0855,194,13/07/2013 08:00
Low Altitude,Treated,26.91,0.0845,194,13/07/2013 09:00
Low Altitude,Treated,30.41,0.0825,194,13/07/2013 10:00
Low Altitude,Treated,32.7,0.081,194,13/07/2013 11:00
Low Altitude,Treated,35.715,0.08,195,13/07/2013 12:00
Low Altitude,Treated,38.225,0.0785,195,13/07/2013 13:00
Low Altitude,Treated,35.995,0.0775,195,13/07/2013 14:00
Low Altitude,Treated,37.32,0.0765,195,13/07/2013 15:00
Low Altitude,Treated,37.81,0.076,195,13/07/2013 16:00
Low Altitude,Treated,32.085,0.0755,195,13/07/2013 17:00
Low Altitude,Treated,27.19,0.076,195,13/07/2013 18:00
Low Altitude,Treated,27.02,0.076,195,13/07/2013 19:00
Low Altitude,Treated,25.275,0.0765,195,13/07/2013 20:00
Low Altitude,Treated,22.715,0.077,195,13/07/2013 21:00
Low Altitude,Treated,20.01,0.078,195,13/07/2013 22:00
Low Altitude,Treated,18.575,0.078,195,13/07/2013 23:00
Low Altitude,Treated,18.295,0.079,195,14/07/2013 00:00
Low Altitude,Treated,18.085,0.079,195,14/07/2013 01:00
Low Altitude,Treated,17.915,0.0795,195,14/07/2013 02:00
Low Altitude,Treated,17.69,0.08,195,14/07/2013 03:00
Low Altitude,Treated,17.72,0.081,195,14/07/2013 04:00
Low Altitude,Treated,17.555,0.081,195,14/07/2013 05:00
Low Altitude,Treated,17.57,0.0825,195,14/07/2013 06:00
Low Altitude,Treated,17.745,0.082,195,14/07/2013 07:00
Low Altitude,Treated,18.47,0.081,195,14/07/2013 08:00
Low Altitude,Treated,19.49,0.0795,195,14/07/2013 09:00
Low Altitude,Treated,20.785,0.0775,195,14/07/2013 10:00
Low Altitude,Treated,21.745,0.0765,195,14/07/2013 11:00
Low Altitude,Treated,23.055,0.0755,196,14/07/2013 12:00
Low Altitude,Treated,24.255,0.0745,196,14/07/2013 13:00
Low Altitude,Treated,28.895,0.0735,196,14/07/2013 14:00
Low Altitude,Treated,33.315,0.0725,196,14/07/2013 15:00
Low Altitude,Treated,32.395,0.0725,196,14/07/2013 16:00
Low Altitude,Treated,32.575,0.072,196,14/07/2013 17:00
Low Altitude,Treated,30.085,0.0725,196,14/07/2013 18:00
Low Altitude,Treated,28.12,0.073,196,14/07/2013 19:00
Low Altitude,Treated,25.075,0.073,196,14/07/2013 20:00
Low Altitude,Treated,21.635,0.0735,196,14/07/2013 21:00
Low Altitude,Treated,17.845,0.074,196,14/07/2013 22:00
Low Altitude,Treated,15.64,0.0745,196,14/07/2013 23:00
Low Altitude,Treated,15,0.0755,196,15/07/2013 00:00
Low Altitude,Treated,14.12,0.0755,196,15/07/2013 01:00
Low Altitude,Treated,13.72,0.0765,196,15/07/2013 02:00
Low Altitude,Treated,12.59,0.0775,196,15/07/2013 03:00
Low Altitude,Treated,12.205,0.0785,196,15/07/2013 04:00
Low Altitude,Treated,11.2,0.079,196,15/07/2013 05:00
Low Altitude,Treated,11.455,0.0785,196,15/07/2013 06:00
Low Altitude,Treated,15.38,0.0775,196,15/07/2013 07:00
Low Altitude,Treated,20.06,0.0765,196,15/07/2013 08:00
Low Altitude,Treated,24.6,0.0745,196,15/07/2013 09:00
Low Altitude,Treated,28.025,0.0735,196,15/07/2013 10:00
Low Altitude,Treated,31.495,0.072,196,15/07/2013 11:00
Low Altitude,Treated,35.115,0.071,197,15/07/2013 12:00
Low Altitude,Treated,37.27,0.0695,197,15/07/2013 13:00
Low Altitude,Treated,38.505,0.07,197,15/07/2013 14:00
Low Altitude,Treated,38.31,0.073,197,15/07/2013 15:00
Low Altitude,Treated,36.48,0.0735,197,15/07/2013 16:00
Low Altitude,Treated,36.955,0.0725,197,15/07/2013 17:00
Low Altitude,Treated,35.345,0.073,197,15/07/2013 18:00
Low Altitude,Treated,32.755,0.073,197,15/07/2013 19:00
Low Altitude,Treated,29.6,0.0735,197,15/07/2013 20:00
Low Altitude,Treated,25.185,0.074,197,15/07/2013 21:00
Low Altitude,Treated,22.25,0.074,197,15/07/2013 22:00
Low Altitude,Treated,21.365,0.075,197,15/07/2013 23:00
Low Altitude,Treated,20.575,0.075,197,16/07/2013 00:00
Low Altitude,Treated,19.16,0.075,197,16/07/2013 01:00
Low Altitude,Treated,17.82,0.0755,197,16/07/2013 02:00
Low Altitude,Treated,16.965,0.0755,197,16/07/2013 03:00
Low Altitude,Treated,16.425,0.0765,197,16/07/2013 04:00
Low Altitude,Treated,16.01,0.0765,197,16/07/2013 05:00
Low Altitude,Treated,16.045,0.0765,197,16/07/2013 06:00
Low Altitude,Treated,17.285,0.0765,197,16/07/2013 07:00
Low Altitude,Treated,20.16,0.0765,197,16/07/2013 08:00
Low Altitude,Treated,23.65,0.0765,197,16/07/2013 09:00
Low Altitude,Treated,28.37,0.077,197,16/07/2013 10:00
Low Altitude,Treated,32.13,0.075,197,16/07/2013 11:00
Low Altitude,Treated,35.7,0.073,198,16/07/2013 12:00
Low Altitude,Treated,38.08,0.072,198,16/07/2013 13:00
Low Altitude,Treated,39.465,0.071,198,16/07/2013 14:00
Low Altitude,Treated,39.99,0.0695,198,16/07/2013 15:00
Low Altitude,Treated,34.785,0.069,198,16/07/2013 16:00
Low Altitude,Treated,35.205,0.069,198,16/07/2013 17:00
Low Altitude,Treated,33.185,0.069,198,16/07/2013 18:00
Low Altitude,Treated,30.52,0.069,198,16/07/2013 19:00
Low Altitude,Treated,27,0.0695,198,16/07/2013 20:00
Low Altitude,Treated,23.665,0.07,198,16/07/2013 21:00
Low Altitude,Treated,20.715,0.0705,198,16/07/2013 22:00
Low Altitude,Treated,19.165,0.071,198,16/07/2013 23:00
Low Altitude,Treated,18.15,0.071,198,17/07/2013 00:00
Low Altitude,Treated,17.38,0.0715,198,17/07/2013 01:00
Low Altitude,Treated,16.865,0.0725,198,17/07/2013 02:00
Low Altitude,Treated,16.16,0.074,198,17/07/2013 03:00
Low Altitude,Treated,15.835,0.0755,198,17/07/2013 04:00
Low Altitude,Treated,15.1,0.0755,198,17/07/2013 05:00
Low Altitude,Treated,15.43,0.075,198,17/07/2013 06:00
Low Altitude,Treated,17.98,0.074,198,17/07/2013 07:00
Low Altitude,Treated,21.725,0.072,198,17/07/2013 08:00
Low Altitude,Treated,25.475,0.0705,198,17/07/2013 09:00
Low Altitude,Treated,28.77,0.0685,198,17/07/2013 10:00
Low Altitude,Treated,32.665,0.0675,198,17/07/2013 11:00
Low Altitude,Treated,35.965,0.0665,199,17/07/2013 12:00
Low Altitude,Treated,38.7,0.066,199,17/07/2013 13:00
Low Altitude,Treated,38.79,0.0655,199,17/07/2013 14:00
Low Altitude,Treated,37.36,0.0645,199,17/07/2013 15:00
Low Altitude,Treated,36.535,0.064,199,17/07/2013 16:00
Low Altitude,Treated,34.19,0.064,199,17/07/2013 17:00
Low Altitude,Treated,32.235,0.0645,199,17/07/2013 18:00
Low Altitude,Treated,29.175,0.0645,199,17/07/2013 19:00
Low Altitude,Treated,26.34,0.0655,199,17/07/2013 20:00
Low Altitude,Treated,22.63,0.0655,199,17/07/2013 21:00
Low Altitude,Treated,19.805,0.066,199,17/07/2013 22:00
Low Altitude,Treated,18.37,0.0665,199,17/07/2013 23:00
Low Altitude,Treated,18.27,0.067,199,18/07/2013 00:00
Low Altitude,Treated,17.225,0.0675,199,18/07/2013 01:00
Low Altitude,Treated,16.025,0.068,199,18/07/2013 02:00
Low Altitude,Treated,15.595,0.069,199,18/07/2013 03:00
Low Altitude,Treated,15.015,0.0705,199,18/07/2013 04:00
Low Altitude,Treated,14.7,0.071,199,18/07/2013 05:00
Low Altitude,Treated,14.955,0.0705,199,18/07/2013 06:00
Low Altitude,Treated,18.115,0.07,199,18/07/2013 07:00
Low Altitude,Treated,20.59,0.0685,199,18/07/2013 08:00
Low Altitude,Treated,25.31,0.067,199,18/07/2013 09:00
Low Altitude,Treated,29.385,0.0655,199,18/07/2013 10:00
Low Altitude,Treated,33.075,0.0645,199,18/07/2013 11:00
Low Altitude,Treated,36.505,0.063,200,18/07/2013 12:00
Low Altitude,Treated,37.675,0.063,200,18/07/2013 13:00
Low Altitude,Treated,39.45,0.0625,200,18/07/2013 14:00
Low Altitude,Treated,39.39,0.062,200,18/07/2013 15:00
Low Altitude,Treated,38.06,0.0625,200,18/07/2013 16:00
Low Altitude,Treated,37.365,0.062,200,18/07/2013 17:00
Low Altitude,Treated,34.02,0.0625,200,18/07/2013 18:00
Low Altitude,Treated,30.72,0.0625,200,18/07/2013 19:00
Low Altitude,Treated,27.305,0.0635,200,18/07/2013 20:00
Low Altitude,Treated,23.47,0.0635,200,18/07/2013 21:00
Low Altitude,Treated,20.35,0.064,200,18/07/2013 22:00
Low Altitude,Treated,18.685,0.0645,200,18/07/2013 23:00
Low Altitude,Treated,17.55,0.065,200,19/07/2013 00:00
Low Altitude,Treated,16.71,0.0655,200,19/07/2013 01:00
Low Altitude,Treated,15.86,0.0665,200,19/07/2013 02:00
Low Altitude,Treated,15.155,0.0675,200,19/07/2013 03:00
Low Altitude,Treated,14.635,0.069,200,19/07/2013 04:00
Low Altitude,Treated,14.095,0.0695,200,19/07/2013 05:00
Low Altitude,Treated,14.42,0.069,200,19/07/2013 06:00
Low Altitude,Treated,18.01,0.0685,200,19/07/2013 07:00
Low Altitude,Treated,23.345,0.067,200,19/07/2013 08:00
Low Altitude,Treated,27.38,0.0655,200,19/07/2013 09:00
Low Altitude,Treated,31,0.0635,200,19/07/2013 10:00
Low Altitude,Treated,34.18,0.063,200,19/07/2013 11:00
Low Altitude,Treated,36.84,0.0615,201,19/07/2013 12:00
Low Altitude,Treated,38.73,0.0615,201,19/07/2013 13:00
Low Altitude,Treated,39.43,0.061,201,19/07/2013 14:00
Low Altitude,Treated,39.295,0.0605,201,19/07/2013 15:00
Low Altitude,Treated,38.805,0.061,201,19/07/2013 16:00
Low Altitude,Treated,36.82,0.0605,201,19/07/2013 17:00
Low Altitude,Treated,34.845,0.061,201,19/07/2013 18:00
Low Altitude,Treated,31.52,0.0615,201,19/07/2013 19:00
Low Altitude,Treated,27.44,0.062,201,19/07/2013 20:00
Low Altitude,Treated,23.305,0.062,201,19/07/2013 21:00
Low Altitude,Treated,20.58,0.0625,201,19/07/2013 22:00
Low Altitude,Treated,19.265,0.063,201,19/07/2013 23:00
Low Altitude,Treated,20.17,0.063,201,20/07/2013 00:00
Low Altitude,Treated,20.535,0.064,201,20/07/2013 01:00
Low Altitude,Treated,19.665,0.0645,201,20/07/2013 02:00
Low Altitude,Treated,17.97,0.066,201,20/07/2013 03:00
Low Altitude,Treated,18.15,0.0665,201,20/07/2013 04:00
Low Altitude,Treated,18.68,0.068,201,20/07/2013 05:00
Low Altitude,Treated,18.52,0.067,201,20/07/2013 06:00
Low Altitude,Treated,19.05,0.066,201,20/07/2013 07:00
Low Altitude,Treated,19.44,0.0645,201,20/07/2013 08:00
Low Altitude,Treated,20.325,0.0635,201,20/07/2013 09:00
Low Altitude,Treated,21.73,0.062,201,20/07/2013 10:00
Low Altitude,Treated,22.87,0.0605,201,20/07/2013 11:00
Low Altitude,Treated,23.05,0.06,202,20/07/2013 12:00
Low Altitude,Treated,24.825,0.059,202,20/07/2013 13:00
Low Altitude,Treated,26.45,0.0585,202,20/07/2013 14:00
Low Altitude,Treated,26.64,0.058,202,20/07/2013 15:00
Low Altitude,Treated,25.215,0.058,202,20/07/2013 16:00
Low Altitude,Treated,24.765,0.058,202,20/07/2013 17:00
Low Altitude,Treated,23.79,0.0585,202,20/07/2013 18:00
Low Altitude,Treated,21.925,0.0585,202,20/07/2013 19:00
Low Altitude,Treated,20.285,0.059,202,20/07/2013 20:00
Low Altitude,Treated,19.03,0.0595,202,20/07/2013 21:00
Low Altitude,Treated,18.41,0.06,202,20/07/2013 22:00
Low Altitude,Treated,18.02,0.06,202,20/07/2013 23:00
Low Altitude,Treated,17.55,0.0605,202,21/07/2013 00:00
Low Altitude,Treated,17.025,0.061,202,21/07/2013 01:00
Low Altitude,Treated,16.605,0.0615,202,21/07/2013 02:00
Low Altitude,Treated,16.39,0.0635,202,21/07/2013 03:00
Low Altitude,Treated,16.27,0.065,202,21/07/2013 04:00
Low Altitude,Treated,16.06,0.0655,202,21/07/2013 05:00
Low Altitude,Treated,16.08,0.0645,202,21/07/2013 06:00
Low Altitude,Treated,16.48,0.0635,202,21/07/2013 07:00
Low Altitude,Treated,16.895,0.062,202,21/07/2013 08:00
Low Altitude,Treated,17.585,0.0605,202,21/07/2013 09:00
Low Altitude,Treated,18.12,0.0595,202,21/07/2013 10:00
Low Altitude,Treated,18.94,0.059,202,21/07/2013 11:00
Low Altitude,Treated,19.585,0.0575,203,21/07/2013 12:00
Low Altitude,Treated,20.005,0.057,203,21/07/2013 13:00
Low Altitude,Treated,20.435,0.057,203,21/07/2013 14:00
Low Altitude,Treated,20.875,0.0565,203,21/07/2013 15:00
Low Altitude,Treated,20.815,0.0565,203,21/07/2013 16:00
Low Altitude,Treated,20.38,0.056,203,21/07/2013 17:00
Low Altitude,Treated,19.51,0.0565,203,21/07/2013 18:00
Low Altitude,Treated,18.655,0.0575,203,21/07/2013 19:00
Low Altitude,Treated,18.065,0.0585,203,21/07/2013 20:00
Low Altitude,Treated,17.61,0.0585,203,21/07/2013 21:00
Low Altitude,Treated,17.18,0.0585,203,21/07/2013 22:00
Low Altitude,Treated,16.74,0.0595,203,21/07/2013 23:00
Low Altitude,Treated,16.485,0.0595,203,22/07/2013 00:00
Low Altitude,Treated,16.295,0.0605,203,22/07/2013 01:00
Low Altitude,Treated,16.11,0.0605,203,22/07/2013 02:00
Low Altitude,Treated,15.98,0.0615,203,22/07/2013 03:00
Low Altitude,Treated,15.86,0.062,203,22/07/2013 04:00
Low Altitude,Treated,15.685,0.062,203,22/07/2013 05:00
Low Altitude,Treated,15.72,0.0625,203,22/07/2013 06:00
Low Altitude,Treated,16.015,0.062,203,22/07/2013 07:00
Low Altitude,Treated,17.21,0.062,203,22/07/2013 08:00
Low Altitude,Treated,19.105,0.0625,203,22/07/2013 09:00
Low Altitude,Treated,21.375,0.0615,203,22/07/2013 10:00
Low Altitude,Treated,27.67,0.061,203,22/07/2013 11:00
Low Altitude,Treated,32.725,0.0605,204,22/07/2013 12:00
Low Altitude,Treated,33.685,0.06,204,22/07/2013 13:00
Low Altitude,Treated,33.755,0.0595,204,22/07/2013 14:00
Low Altitude,Treated,37.19,0.0595,204,22/07/2013 15:00
Low Altitude,Treated,35.555,0.0595,204,22/07/2013 16:00
Low Altitude,Treated,33.58,0.0595,204,22/07/2013 17:00
Low Altitude,Treated,33.375,0.0595,204,22/07/2013 18:00
Low Altitude,Treated,30.52,0.06,204,22/07/2013 19:00
Low Altitude,Treated,26.295,0.0605,204,22/07/2013 20:00
Low Altitude,Treated,23.365,0.061,204,22/07/2013 21:00
Low Altitude,Treated,21.27,0.0635,204,22/07/2013 22:00
Low Altitude,Treated,21.28,0.065,204,22/07/2013 23:00
Low Altitude,Treated,21.36,0.065,204,23/07/2013 00:00
Low Altitude,Treated,20.775,0.0655,204,23/07/2013 01:00
Low Altitude,Treated,19.93,0.066,204,23/07/2013 02:00
Low Altitude,Treated,18.945,0.066,204,23/07/2013 03:00
Low Altitude,Treated,18.665,0.067,204,23/07/2013 04:00
Low Altitude,Treated,18.12,0.067,204,23/07/2013 05:00
Low Altitude,Treated,18.27,0.0675,204,23/07/2013 06:00
Low Altitude,Treated,18.55,0.0675,204,23/07/2013 07:00
Low Altitude,Treated,18.515,0.0675,204,23/07/2013 08:00
Low Altitude,Treated,19.11,0.0675,204,23/07/2013 09:00
Low Altitude,Treated,19.615,0.0675,204,23/07/2013 10:00
Low Altitude,Treated,19.935,0.067,204,23/07/2013 11:00
Low Altitude,Treated,22.04,0.066,205,23/07/2013 12:00
Low Altitude,Treated,21.58,0.0655,205,23/07/2013 13:00
Low Altitude,Treated,22.935,0.065,205,23/07/2013 14:00
Low Altitude,Treated,29.45,0.065,205,23/07/2013 15:00
Low Altitude,Treated,27.815,0.065,205,23/07/2013 16:00
Low Altitude,Treated,28.11,0.065,205,23/07/2013 17:00
Low Altitude,Treated,26.765,0.065,205,23/07/2013 18:00
Low Altitude,Treated,23.39,0.0655,205,23/07/2013 19:00
Low Altitude,Treated,21.43,0.0665,205,23/07/2013 20:00
Low Altitude,Treated,20.275,0.067,205,23/07/2013 21:00
Low Altitude,Treated,19.905,0.067,205,23/07/2013 22:00
Low Altitude,Treated,18.895,0.0675,205,23/07/2013 23:00
Low Altitude,Treated,18.625,0.0675,205,24/07/2013 00:00
Low Altitude,Treated,18.37,0.068,205,24/07/2013 01:00
Low Altitude,Treated,18.34,0.068,205,24/07/2013 02:00
Low Altitude,Treated,18.085,0.0685,205,24/07/2013 03:00
Low Altitude,Treated,17.48,0.069,205,24/07/2013 04:00
Low Altitude,Treated,17.705,0.0695,205,24/07/2013 05:00
Low Altitude,Treated,17.745,0.071,205,24/07/2013 06:00
Low Altitude,Treated,18.395,0.0715,205,24/07/2013 07:00
Low Altitude,Treated,20.06,0.0695,205,24/07/2013 08:00
Low Altitude,Treated,20.905,0.067,205,24/07/2013 09:00
Low Altitude,Treated,23.81,0.0655,205,24/07/2013 10:00
Low Altitude,Treated,26.105,0.064,205,24/07/2013 11:00
Low Altitude,Treated,25.855,0.062,206,24/07/2013 12:00
Low Altitude,Treated,27.665,0.0615,206,24/07/2013 13:00
Low Altitude,Treated,29.125,0.06,206,24/07/2013 14:00
Low Altitude,Treated,31.025,0.0595,206,24/07/2013 15:00
Low Altitude,Treated,32.79,0.0585,206,24/07/2013 16:00
Low Altitude,Treated,31.755,0.059,206,24/07/2013 17:00
Low Altitude,Treated,30.68,0.0595,206,24/07/2013 18:00
Low Altitude,Treated,28.545,0.0595,206,24/07/2013 19:00
Low Altitude,Treated,26.155,0.06,206,24/07/2013 20:00
Low Altitude,Treated,21.665,0.06,206,24/07/2013 21:00
Low Altitude,Treated,19.47,0.06,206,24/07/2013 22:00
Low Altitude,Treated,18.24,0.0615,206,24/07/2013 23:00
Low Altitude,Treated,18.4,0.0725,206,25/07/2013 00:00
Low Altitude,Treated,18.225,0.111,206,25/07/2013 01:00
Low Altitude,Treated,17.91,0.123,206,25/07/2013 02:00
Low Altitude,Treated,17.005,0.133,206,25/07/2013 03:00
Low Altitude,Treated,16.955,0.181,206,25/07/2013 04:00
Low Altitude,Treated,16.69,0.2105,206,25/07/2013 05:00
Low Altitude,Treated,16.995,0.2685,206,25/07/2013 06:00
Low Altitude,Treated,17.63,0.2865,206,25/07/2013 07:00
Low Altitude,Treated,18.3,0.2825,206,25/07/2013 08:00
Low Altitude,Treated,18.355,0.299,206,25/07/2013 09:00
Low Altitude,Treated,18.985,0.291,206,25/07/2013 10:00
Low Altitude,Treated,19.915,0.2825,206,25/07/2013 11:00
Low Altitude,Treated,NA,0.267,207,25/07/2013 12:00
Low Altitude,Treated,NA,0.255,207,25/07/2013 13:00
Low Altitude,Treated,NA,0.244,207,25/07/2013 14:00
Low Altitude,Treated,NA,0.2365,207,25/07/2013 15:00
Low Altitude,Treated,NA,0.2325,207,25/07/2013 16:00
Low Altitude,Treated,NA,0.2315,207,25/07/2013 17:00
Low Altitude,Treated,NA,0.229,207,25/07/2013 18:00
Low Altitude,Treated,NA,0.226,207,25/07/2013 19:00
Low Altitude,Treated,NA,0.225,207,25/07/2013 20:00
Low Altitude,Treated,NA,0.225,207,25/07/2013 21:00
Low Altitude,Treated,NA,0.225,207,25/07/2013 22:00
Low Altitude,Treated,NA,0.2235,207,25/07/2013 23:00
Low Altitude,Treated,NA,0.223,207,26/07/2013 00:00
Low Altitude,Treated,NA,0.2235,207,26/07/2013 01:00
Low Altitude,Treated,NA,0.225,207,26/07/2013 02:00
Low Altitude,Treated,NA,0.227,207,26/07/2013 03:00
Low Altitude,Treated,NA,0.228,207,26/07/2013 04:00
Low Altitude,Treated,NA,0.227,207,26/07/2013 05:00
Low Altitude,Treated,NA,0.2265,207,26/07/2013 06:00
Low Altitude,Treated,NA,0.219,207,26/07/2013 07:00
Low Altitude,Treated,NA,0.212,207,26/07/2013 08:00
Low Altitude,Treated,NA,0.206,207,26/07/2013 09:00
Low Altitude,Treated,NA,0.1945,207,26/07/2013 10:00
Low Altitude,Treated,NA,0.1875,207,26/07/2013 11:00
Low Altitude,Treated,NA,0.1805,208,26/07/2013 12:00
Low Altitude,Treated,NA,0.1725,208,26/07/2013 13:00
Low Altitude,Treated,NA,0.1645,208,26/07/2013 14:00
Low Altitude,Treated,NA,0.1585,208,26/07/2013 15:00
Low Altitude,Treated,NA,0.153,208,26/07/2013 16:00
Low Altitude,Treated,NA,0.149,208,26/07/2013 17:00
Low Altitude,Treated,NA,0.146,208,26/07/2013 18:00
Low Altitude,Treated,NA,0.144,208,26/07/2013 19:00
Low Altitude,Treated,NA,0.143,208,26/07/2013 20:00
Low Altitude,Treated,NA,0.142,208,26/07/2013 21:00
Low Altitude,Treated,NA,0.141,208,26/07/2013 22:00
Low Altitude,Treated,NA,0.1405,208,26/07/2013 23:00
Low Altitude,Treated,NA,0.1445,208,27/07/2013 00:00
Low Altitude,Treated,NA,0.145,208,27/07/2013 01:00
Low Altitude,Treated,NA,0.145,208,27/07/2013 02:00
Low Altitude,Treated,NA,0.146,208,27/07/2013 03:00
Low Altitude,Treated,NA,0.1485,208,27/07/2013 04:00
Low Altitude,Treated,NA,0.1615,208,27/07/2013 05:00
Low Altitude,Treated,NA,0.162,208,27/07/2013 06:00
Low Altitude,Treated,NA,NA,208,27/07/2013 07:00
Low Altitude,Treated,NA,NA,208,27/07/2013 08:00
Low Altitude,Treated,NA,NA,208,27/07/2013 09:00
Low Altitude,Treated,NA,NA,208,27/07/2013 10:00
Low Altitude,Treated,NA,NA,208,27/07/2013 11:00
Low Altitude,Treated,NA,NA,209,27/07/2013 12:00
Low Altitude,Treated,NA,NA,209,27/07/2013 13:00
Low Altitude,Treated,NA,NA,209,27/07/2013 14:00
Low Altitude,Treated,NA,NA,209,27/07/2013 15:00
Low Altitude,Treated,NA,NA,209,27/07/2013 16:00
Low Altitude,Treated,NA,NA,209,27/07/2013 17:00
Low Altitude,Treated,NA,NA,209,27/07/2013 18:00
Low Altitude,Treated,NA,NA,209,27/07/2013 19:00
Low Altitude,Treated,NA,NA,209,27/07/2013 20:00
Low Altitude,Treated,NA,NA,209,27/07/2013 21:00
Low Altitude,Treated,NA,NA,209,27/07/2013 22:00
Low Altitude,Treated,NA,NA,209,27/07/2013 23:00
Low Altitude,Treated,NA,NA,209,28/07/2013 00:00
Low Altitude,Treated,NA,NA,209,28/07/2013 01:00
Low Altitude,Treated,NA,NA,209,28/07/2013 02:00
Low Altitude,Treated,NA,NA,209,28/07/2013 03:00
Low Altitude,Treated,NA,NA,209,28/07/2013 04:00
Low Altitude,Treated,NA,NA,209,28/07/2013 05:00
Low Altitude,Treated,NA,NA,209,28/07/2013 06:00
Low Altitude,Treated,NA,NA,209,28/07/2013 07:00
Low Altitude,Treated,NA,NA,209,28/07/2013 08:00
Low Altitude,Treated,NA,NA,209,28/07/2013 09:00
Low Altitude,Treated,NA,NA,209,28/07/2013 10:00
Low Altitude,Treated,NA,NA,209,28/07/2013 11:00
Low Altitude,Treated,NA,NA,210,28/07/2013 12:00
Low Altitude,Treated,NA,NA,210,28/07/2013 13:00
Low Altitude,Treated,NA,NA,210,28/07/2013 14:00
Low Altitude,Treated,NA,NA,210,28/07/2013 15:00
Low Altitude,Treated,NA,NA,210,28/07/2013 16:00
Low Altitude,Treated,NA,NA,210,28/07/2013 17:00
Low Altitude,Treated,NA,NA,210,28/07/2013 18:00
Low Altitude,Treated,NA,NA,210,28/07/2013 19:00
Low Altitude,Treated,NA,NA,210,28/07/2013 20:00
Low Altitude,Treated,NA,NA,210,28/07/2013 21:00
Low Altitude,Treated,NA,NA,210,28/07/2013 22:00
